"chamber","Date","campaign","T_treatment","HHMMSS","FTime","Ebal","Code","Tofit","Photo","Cond","Ci","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","Tleaf","TBlk","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs"
"C11","2013-12-03",5,"ambient","11:36:49",4751.5,0,11,0,-0.227511623,0.085806744,52.36737938,1.556308761,1.842131981,26.43761826,6,1.420000017,1,2.840000033,20.82244682,26.43761826,19.06953812,49.35150528,49.53212357,14.18540573,16.02416039,58.10644531,65.63837433,499.6980591,1800.443481,23.85237122,101.1284409,0.324415207,0.023255736,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832830098,0.001556309,299.5876183,293.9724468,288.0709506,1.846665638,3.462630337,34.23992605,18.21576567,23.63003254,2.929057536,0.083290243,1.620498356,1.30855918,0.052276792,5.295831428,1.057240748,47.02859154,49.64027169,-0.002155418
"C11","2013-12-03",5,"ambient","11:39:18",4900.5,0,11,1,2.256187698,0.1022762,59.53660397,1.750274675,1.748868759,25.9106369,6,1.420000017,1,2.840000033,20.26610184,25.9106369,18.50563812,101.061142,98.14591217,13.82911968,15.89724159,58.62149048,67.388237,499.7142944,1800.45166,23.47766113,101.1237106,0.613035202,0.026355177,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832857157,0.001750275,299.0606369,293.4161018,288.0722592,1.746999043,3.356456818,33.19159074,17.29434915,23.08836937,2.834838728,0.098720986,1.607588059,1.227250669,0.062010475,6.020562312,0.606613181,48.44111012,97.07342859,0.011258718
"C11","2013-12-03",5,"ambient","11:41:47",5049.5,0,11,1,5.148172509,0.128049828,72.3137138,2.064980888,1.663119725,25.49082947,6,1.420000017,1,2.840000033,19.90146065,25.49082947,18.14149857,148.5295105,141.9958496,13.48908424,15.92908001,58.48488617,69.06402588,499.6945496,1800.811157,23.15854645,101.1233826,0.620588303,0.024913222,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832824249,0.002064981,298.6408295,293.0514606,288.1297787,1.594631583,3.273922177,32.37552081,16.4464408,22.69614506,2.768279205,0.122525407,1.610802452,1.157476753,0.077056264,7.312607346,0.509266391,50.1895721,139.548655,0.018515734
"C11","2013-12-03",5,"ambient","11:44:16",5198.5,0,11,1,10.46447309,0.155447664,101.2117276,2.352908943,1.576057273,25.0286541,6,1.420000017,1,2.840000033,19.54137611,25.0286541,17.77388954,231.1970215,218.0157318,13.13238907,15.91271305,58.22174072,70.54815674,499.6830139,1800.123901,23.32593346,101.1176605,0.516187668,0.031794935,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832805023,0.002352909,298.1786541,292.6913761,288.0198178,1.460428474,3.185113589,31.49908307,15.58637002,22.28501511,2.699983166,0.147380764,1.609056316,1.09092685,0.092805291,10.23429311,0.464240478,51.94672308,213.0414225,0.025515934
"C11","2013-12-03",5,"ambient","11:46:45",5347.5,0,11,0,16.44728926,0.178736422,148.4445447,2.563031849,1.505360963,24.59206581,6,1.420000017,1,2.840000033,19.41206741,24.59206581,17.80899429,329.842804,309.1425171,12.77321434,15.80211353,57.08393097,70.62018585,499.6925354,1800.62439,23.45228577,101.1131592,0.186353683,0.030937582,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832820892,0.002563032,297.7420658,292.5620674,288.0998959,1.394845841,3.103162584,30.68999732,14.88788379,22.00206661,2.6538413,0.168153614,1.597801621,1.056039679,0.105998191,15.00969688,0.480181588,53.27556146,301.3242635,0.029079589
"C11","2013-12-03",5,"ambient","11:49:14",5497,0,11,1,20.77124191,0.17770674,189.470527,2.700054528,1.593966707,24.95749474,6,1.420000017,1,2.840000033,20.53940582,24.95749474,19.37700081,420.1971741,393.9782104,12.41258049,15.60415173,51.72703934,65.02729797,499.6766052,1800.647583,23.46228981,101.105278,-0.280138016,0.019837767,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832794342,0.002700055,298.1074947,293.6894058,288.1036068,1.418230179,3.171628805,31.36956712,15.7654154,22.74845028,2.7770755,0.167241944,1.577662098,1.199413401,0.1054186,19.15647031,0.480916259,51.56491033,384.1045568,0.027884783
"C11","2013-12-03",5,"ambient","11:51:43",5645.5,0,11,1,28.11626331,0.158484209,304.179143,2.554966471,1.680405059,25.15176392,6,1.420000017,1,2.840000033,20.62963104,25.15176392,19.36903,649.6428833,614.0016479,12.09490204,15.11614513,50.11816025,62.63740921,499.7304382,1800.476563,23.91147232,101.0943146,-2.281114578,0.034999281,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832884064,0.002554966,298.3017639,293.779631,288.0762436,1.478694006,3.20856139,31.73829709,16.62215196,22.89069748,2.80112136,0.150107562,1.528156331,1.272965029,0.094535495,30.75078197,0.495404441,49.20562898,600.6365229,0.023033538
"C11","2013-12-03",5,"ambient","11:54:22",5804.5,0,11,1,32.12724022,0.124816177,511.4461362,2.127198807,1.757289644,25.14925766,6,1.420000017,1,2.840000033,20.22763634,25.14925766,18.76918793,1000.617737,959.5894775,11.83249569,14.35010433,50.26533127,60.96031952,499.6820984,1800.386841,23.43663788,101.0998154,-6.958665848,0.057143599,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832803497,0.002127199,298.2992577,293.3776363,288.0618881,1.650395681,3.208082543,31.73183384,17.38172951,22.688447,2.766986664,0.119561525,1.450792898,1.316193765,0.075180929,51.70710994,0.532984311,46.29162253,944.3177262,0.01574917
"C11","2013-12-03",5,"ambient","11:56:51",5953.5,0,11,1,33.01010005,0.103855443,607.802051,1.836427512,1.810835185,25.14659882,6,1.420000017,1,2.840000033,20.07566833,25.14659882,18.58344841,1200.230957,1158.042358,11.64124393,13.81577301,49.91874313,59.24332809,499.7098083,1799.962769,23.4100914,101.0974503,-10.20170784,0.071328551,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832849681,0.001836428,298.2965988,293.2256683,287.9940365,1.782272062,3.20757461,31.727552,17.91177899,22.61113358,2.754034624,0.100191556,1.396739425,1.357295199,0.062938905,61.44723761,0.524853039,44.2675718,1142.350938,0.012791839
"C11","2013-12-03",5,"ambient","11:59:46",6129,0,11,1,35,0.089486641,1092.858508,1.62268679,1.848322047,25.10985374,6,1.420000017,1,2.840000033,19.89796066,25.10985374,18.39043999,1798.488892,1754.57373,11.45391464,13.3762579,49.65659714,57.99060822,499.6968079,1800.377441,23.7654171,101.0925598,-22.76872444,0.086154372,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832828013,0.001622687,298.2598537,293.0479607,288.0603842,1.876929543,3.200562198,31.6597206,18.2834627,22.5039072,2.736159195,0.086753104,1.352240151,1.383919043,0.054459829,110.4798641,0.622862687,42.72443037,1738.541695,0.00828828
"C11","2013-12-03",5,"ambient","12:02:15",6277.5,0,11,0,12.9908128,0.081871964,134.8241115,1.511324129,1.876887984,25.11561203,6,1.420000017,1,2.840000033,19.7332077,25.11561203,18.194767,419.4376526,403.1065674,11.31389236,13.10492516,49.55182648,57.39606857,499.6619873,1800.42334,23.78075409,101.0896454,0.065748215,0.067937285,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832769979,0.001511324,298.265612,292.8832077,288.0677279,1.913249179,3.201660221,31.67149522,18.56657006,22.42440987,2.72297202,0.07957788,1.324772237,1.398199783,0.049937319,13.62932162,0.334462701,41.71539705,396.9313571,0.013652661
"C01","2014-01-13",6,"ambient","10:34:38",5947,0,1,0,15.89650572,0.164034254,227.7734792,2.586385718,1.658383979,24.71353149,6,1.420000017,1,2.840000033,21.80711174,24.71353149,20.57736969,419.0780029,398.791626,11.36932373,14.42413139,44.10454941,55.9549408,500.6690369,1799.145142,828.4862671,101.7317047,1.994465828,-0.238609433,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834448395,0.002586386,297.8635315,294.9571117,287.8632162,1.673301039,3.125775454,30.72567655,16.30154516,23.26032162,2.864457239,0.15507722,1.467391476,1.397065763,0.097690073,23.17178432,0.571159133,48.6834689,391.2351885,0.019780865
"C01","2014-01-13",6,"ambient","10:37:40",6128,0,1,1,16.06786306,0.160180787,222.0356789,2.63957487,1.729975195,25.21027374,6,1.420000017,1,2.840000033,22.03655052,25.21027374,20.31087875,419.3827209,398.864624,11.52713776,14.6441803,44.09518814,56.01892471,500.6515808,1800.371338,1378.127441,101.7320786,1.493092537,-0.25434792,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834419301,0.002639575,298.3602737,295.1865505,288.0594076,1.609629899,3.219758095,31.64938868,17.00520838,23.62341213,2.92788963,0.151628674,1.4897829,1.43810673,0.095500878,22.58815113,0.55666927,47.93351774,391.2267315,0.019686518
"C01","2014-01-13",6,"ambient","10:40:09",6277.5,0,1,1,-0.355245501,0.165489845,51.63631401,2.618625186,1.664628219,24.86384773,6,1.420000017,1,2.840000033,21.95964622,24.86384773,20.77461243,49.10202026,49.37278748,11.54818439,14.64018154,44.38202286,56.26519775,500.703186,1800.369629,1196.463257,101.7289581,1.800240517,-0.254034162,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83450531,0.002618625,298.0138477,295.1096462,288.0591342,1.658136488,3.153958634,31.00354798,16.36336643,23.41174698,2.890763804,0.156377558,1.489330415,1.401433389,0.098515749,5.252908426,1.04584563,48.96235885,49.54165417,-0.003510916
"C01","2014-01-13",6,"ambient","10:42:38",6426,0,1,1,2.294760937,0.170600342,72.87042562,2.704509526,1.670291836,24.92713547,6,1.420000017,1,2.840000033,22.01601028,24.92713547,20.76761055,100.8414307,97.77464294,11.50950623,14.70278168,44.07863235,56.30810928,500.6919861,1799.774292,528.0993042,101.7221832,1.937859535,-0.25543797,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834486643,0.00270451,298.0771355,295.1660103,287.9638803,1.610833084,3.165890888,31.12291525,16.42013358,23.47157288,2.901215221,0.160933009,1.495599052,1.40561617,0.101409192,7.412538787,0.745289611,49.06358834,96.6838235,0.011645092
"C01","2014-01-13",6,"ambient","10:45:07",6575.5,0,1,1,4.642348172,0.17800385,95.77834932,2.800756918,1.661799472,24.89564896,6,1.420000017,1,2.840000033,22.02880096,24.89564896,20.76595497,148.9546204,142.9115906,11.42172241,14.72869587,43.70586014,56.36017609,500.6702576,1799.458008,504.0334473,101.7164078,1.93338871,-0.250804067,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834450429,0.002800757,298.045649,295.178801,287.9132748,1.565946883,3.159949507,31.06627117,16.33757531,23.46222496,2.899579991,0.167505066,1.498150035,1.401429956,0.105585873,9.742229636,0.670193012,49.35263067,140.7048406,0.016283171
"C01","2014-01-13",6,"ambient","10:47:36",6724,0,1,1,8.621157355,0.184640433,136.5627462,2.89298212,1.658627684,24.83842468,6,1.420000017,1,2.840000033,22.01693916,24.83842468,20.75824165,231.2434387,220.1482239,11.23759651,14.65385818,43.03272247,56.11479568,500.6505432,1800.219971,289.4304504,101.7171555,1.926445961,-0.251254201,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834417572,0.002892982,297.9884247,295.1669392,288.0351889,1.525495537,3.149176455,30.96013097,16.30627279,23.42768192,2.893544372,0.173368981,1.490548771,1.402995601,0.109314881,13.89077409,0.620321817,49.39235229,216.0501386,0.019709279
"C01","2014-01-13",6,"ambient","10:50:05",6873,0,1,1,12.92450951,0.182309303,187.8467644,2.952011075,1.712891499,24.93921471,6,1.420000017,1,2.840000033,22.72396278,24.93921471,21.94106293,330.9758301,314.374054,10.82019711,14.30745792,39.68962097,52.48125839,500.6408386,1800.255005,269.2320251,101.7148743,1.817376137,-0.242801785,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834401398,0.002952011,298.0892147,295.8739628,288.0407943,1.574049463,3.168172783,31.14758589,16.84012797,23.83158875,2.964809621,0.171312189,1.455281284,1.509528337,0.108006662,19.10681002,0.597526297,48.01419669,308.2303611,0.020132992
"C01","2014-01-13",6,"ambient","10:52:34",7022,0,1,1,16.49658809,0.180636907,235.9927243,3.002322521,1.757465454,25.00810623,6,1.420000017,1,2.840000033,22.67808151,25.00810623,21.73775864,420.1775818,398.9725952,10.44935417,13.99697304,38.4374733,51.48722839,500.6680603,1799.501953,302.7705383,101.7183609,1.526574135,-0.23374474,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834446767,0.003002323,298.1581062,295.8280815,287.9203061,1.530805026,3.181214609,31.2747333,17.27776026,23.84309387,2.966861865,0.169834651,1.423749155,1.54311271,0.107067047,24.0047931,0.591501088,46.85563268,391.1309073,0.019762132
"C01","2014-01-13",6,"ambient","10:55:03",7171.5,0,1,1,22.10391063,0.177012514,396.4489649,3.001292841,1.791031876,24.99613953,6,1.420000017,1,2.840000033,22.66926765,24.99613953,21.73996162,650.1768188,621.4508667,10.09679031,13.64463902,37.16054916,50.21816635,500.6427612,1800.171753,390.9959106,101.7186279,0.287377357,-0.225291371,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834404602,0.003001293,298.1461395,295.8192677,288.027474,1.533091897,3.178945836,31.25234679,17.60770778,23.83270359,2.965008429,0.166626933,1.387913959,1.57709447,0.105027638,40.32624475,0.637940964,45.74724883,610.9437262,0.01655133
"C01","2014-01-13",6,"ambient","10:57:47",7335,0,1,1,24.02150502,0.170709872,707.2270924,2.960635448,1.828470206,25.00818062,6,1.420000017,1,2.840000033,22.66946602,25.00818062,21.74102783,1000.62738,968.4046021,9.798267365,13.29905128,36.06135178,48.94556427,500.6755981,1799.831543,724.5598145,101.7184219,-2.653784752,-0.214627385,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83445933,0.002960635,298.1581806,295.819466,287.9730404,1.552060362,3.181228716,31.27485322,17.97580194,23.83882332,2.966099954,0.161030474,1.35275851,1.613341444,0.101471112,71.93802379,0.730301251,44.54623766,956.985929,0.011181645
"C01","2014-01-13",6,"ambient","11:00:22",7490.5,0,1,1,25.23730825,0.166383634,880.6880281,2.925455072,1.850764211,25.15722847,6,1.420000017,1,2.840000033,22.4034481,25.15722847,21.14574432,1200.113647,1165.782471,9.899657249,13.35865974,37.02851868,49.96651459,500.6717834,1800.124023,1862.014771,101.7198944,-4.815161705,-0.207626462,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834452972,0.002925455,298.3072285,295.5534481,288.0198373,1.515395461,3.20960567,31.55337202,18.19471227,23.78033829,2.955682816,0.157175391,1.358841459,1.596841357,0.099022404,89.58349323,0.755447993,44.27667169,1153.785863,0.009684847
"C01","2014-01-13",6,"ambient","11:03:15",7663,0,1,1,25.18862872,0.159660945,1452.345085,2.815212843,1.851697813,25.15468979,6,1.420000017,1,2.840000033,22.257061,25.15468979,20.96418762,1800.621216,1764.477783,10.01685524,13.34599209,37.79840088,50.36083221,500.6056213,1799.941528,1866.218628,101.7101364,-12.35861874,-0.198569417,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834342702,0.002815213,298.3046898,295.407061,287.9906381,1.553707989,3.209120489,31.551629,18.20563691,23.7058754,2.942466066,0.151162779,1.357422676,1.58504339,0.095205179,147.7182168,0.823101939,44.11557928,1752.504315,0.006340703
"C01","2014-01-13",6,"ambient","11:05:44",7812.5,0,1,0,14.64253566,0.154141528,231.9649825,2.712030013,1.844957761,24.96098137,6,1.420000017,1,2.840000033,22.04679108,24.96098137,20.75808144,419.1818237,400.33255,9.842128754,13.04990387,37.61850357,49.87923431,500.6532288,1800.020752,562.7713013,101.7119064,1.552300453,-0.197176099,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834422048,0.00271203,298.1109814,295.1967911,288.0033139,1.6067614,3.172288362,31.18895784,18.13905397,23.50388622,2.906874007,0.146206161,1.327330601,1.579543405,0.092060133,23.5936006,0.579430732,43.58767899,393.3721899,0.016224689
"C02","2014-01-13",6,"elevated","10:09:28",3566,0,2,0,12.95499466,0.110627645,200.3728622,1.839328835,1.717976408,24.80079651,6,1.420000017,1,2.840000033,22.53184128,24.80079651,21.34262657,418.6955566,402.272644,11.82322693,13.99807167,43.88743973,51.96039581,500.334137,1801.206543,207.9024811,101.7378464,-1.235462189,-0.313451082,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833890228,0.001839329,297.9507965,295.6818413,288.1930404,2.150958801,3.142110073,30.88437769,16.88630602,23.66631889,2.935466048,0.106479892,1.424133665,1.511332383,0.066910554,20.38550347,0.498102133,46.1659746,396.11446,0.015098665
"C02","2014-01-13",6,"elevated","10:09:35",3573,0,2,0,12.87690312,0.110496809,201.3626703,1.833657535,1.714627849,24.77963448,6,1.420000017,1,2.840000033,22.51906967,24.77963448,21.34427071,418.640686,402.3139343,11.82415581,13.99232483,43.92387772,51.97810364,500.3301086,1801.668579,216.0010834,101.7353592,-1.235462189,-0.313451082,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833883514,0.001833658,297.9296345,295.6690697,288.2669662,2.156032914,3.138142042,30.84612928,16.85380445,23.64935207,2.932468023,0.106358677,1.423514192,1.508953831,0.066833972,20.48570359,0.5005113,46.20179125,396.1928713,0.015016322
"C02","2014-01-13",6,"elevated","10:09:39",3577,0,2,0,12.89302433,0.110766026,201.596418,1.832878303,1.709948411,24.75404167,6,1.420000017,1,2.840000033,22.51311493,24.75404167,21.34451485,418.6602478,402.3153687,11.82393551,13.99107552,43.9393692,51.9927597,500.3555908,1799.930786,222.5673523,101.7363281,-1.235462189,-0.313451082,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833925985,0.001832878,297.9040417,295.6631149,287.9889193,2.155889914,3.13334906,30.7987237,16.80764819,23.6335783,2.929683211,0.106608084,1.423400649,1.506282562,0.066991546,20.50967933,0.501090522,46.27278412,396.1866424,0.015058462
"C02","2014-01-13",6,"elevated","10:09:43",3580.5,0,2,0,12.93144259,0.110825474,201.088127,1.831349713,1.70765608,24.74095726,6,1.420000017,1,2.840000033,22.50834274,24.74095726,21.34445,418.6514587,402.2615051,11.82428074,13.98959827,43.953228,52.00215149,500.3598328,1800.145264,228.6521454,101.7359467,-1.235462189,-0.313451082,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833933055,0.00183135,297.8909573,295.6583427,288.0232357,2.15827049,3.130901104,30.77477732,16.78517905,23.62465,2.928107972,0.106663152,1.423245024,1.504862948,0.067026337,20.45789096,0.499894035,46.30463863,396.1145166,0.015116481
"C02","2014-01-13",6,"elevated","10:09:45",3583,0,2,1,12.89153659,0.110645287,201.4006378,1.827162053,1.706441097,24.73282242,6,1.420000017,1,2.840000033,22.50528526,24.73282242,21.34718704,418.6210632,402.280365,11.82610989,13.98655891,43.96829224,52.00061798,500.3421936,1800.252441,233.3786011,101.7361679,-1.235462189,-0.313451082,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833903656,0.001827162,297.8828224,295.6552853,288.0403842,2.161380882,3.129380003,30.75975897,16.77320006,23.61905384,2.927121007,0.106496236,1.422938906,1.504182101,0.06692088,20.4897291,0.500647447,46.3139788,396.1523459,0.015071433
"C02","2014-01-13",6,"elevated","10:12:21",3738,0,2,1,-0.43205517,0.113921043,55.13531236,1.907786749,1.732056324,24.9834671,6,1.420000017,1,2.840000033,22.73518562,24.9834671,21.54683685,49.91711426,50.32009506,11.94130516,14.19655132,43.78694916,52.05659103,500.3540955,1799.044434,219.5757751,101.7492523,0.747249603,-0.326583177,1,-0.219565243,2.737391472,1,0,0.159999996,111135,0.833923492,0.001907787,298.1334671,295.8851856,287.8471029,2.112732868,3.176544806,31.21934298,17.02279166,23.85932636,2.969759473,0.10952756,1.444488483,1.525270991,0.068836344,5.609976809,1.095691737,46.35835159,50.5254734,-0.003964211
"C02","2014-01-13",6,"elevated","10:14:50",3887,0,2,1,1.732485567,0.130896539,72.9514775,2.140654591,1.700765833,25.00681114,6,1.420000017,1,2.840000033,22.74282074,25.00681114,21.54608917,99.60639191,97.27909851,12.01821995,14.54791927,44.04749298,53.31899261,500.3391113,1800.298706,206.0485992,101.746727,0.713191986,-0.343654901,1,-0.219565243,2.737391472,1,0,0.159999996,111135,0.833898519,0.002140655,298.1568111,295.8928207,288.0477865,1.991232359,3.180969004,31.26360029,16.71568102,23.87481594,2.972526773,0.125129288,1.480203171,1.492323603,0.078704284,7.422574064,0.749919341,47.69063539,96.45555785,0.008565949
"C02","2014-01-13",6,"elevated","10:17:19",4036,0,2,1,3.987504351,0.149279734,96.58489856,2.374352398,1.664100393,24.98478317,6,1.420000017,1,2.840000033,22.73618126,24.98478317,21.5435276,149.645401,144.4521179,12.0624361,14.86751652,44.22654724,54.51128769,500.3175659,1799.67627,222.0058289,101.7448807,0.615962982,-0.352927476,1,-0.219565243,2.737391472,1,0,0.159999996,111135,0.83386261,0.002374352,298.1347832,295.8861813,287.9481967,1.870115034,3.176794087,31.22313443,16.35561791,23.86048222,2.969965895,0.141824949,1.512693694,1.457272201,0.089281513,9.827018979,0.668629162,49.05895795,142.5566493,0.013722461
"C02","2014-01-13",6,"elevated","10:19:48",4185.5,0,2,1,7.724809564,0.159940494,135.2910731,2.491742202,1.635767506,24.90856934,6,1.420000017,1,2.840000033,22.70433426,24.90856934,21.5421772,230.872818,220.948349,12.06110477,15.00456333,44.30662918,55.11946487,500.3001709,1799.913208,223.2347412,101.7436371,0.211177826,-0.355979234,1,-0.219565243,2.737391472,1,0,0.159999996,111135,0.833833618,0.002491742,298.0585693,295.8543343,287.9861068,1.815515858,3.162386352,31.08190785,16.07734452,23.8064518,2.960330098,0.151413338,1.526618846,1.433711252,0.095364204,13.76500585,0.61231991,49.87700593,217.2763445,0.017732734
"C02","2014-01-13",6,"elevated","10:22:17",4334,0,2,1,11.53408459,0.156204122,185.4410497,2.45349864,1.647203263,24.90636063,6,1.420000017,1,2.840000033,22.69511032,24.90636063,21.54224586,330.5049744,315.7430115,11.98967266,14.88835812,44.06802368,54.72213745,500.2895508,1799.923706,249.3288269,101.7416687,-0.330387115,-0.344524652,1,-0.219565243,2.737391472,1,0,0.159999996,111135,0.833815918,0.002453499,298.0563606,295.8451103,287.9877865,1.834603441,3.161969662,31.07841362,16.19005551,23.80073547,2.959312248,0.148060575,1.514766399,1.444545849,0.093236599,18.86708184,0.587316403,49.46008706,310.2602601,0.018387042
"C02","2014-01-13",6,"elevated","10:24:46",4483,0,2,1,14.49461913,0.148745,230.4360944,2.375896846,1.670752406,24.9723053,6,1.420000017,1,2.840000033,22.70843697,24.9723053,21.54164314,420.311554,401.7829895,11.97341347,14.78075886,43.96860123,54.27769089,500.2831421,1800.216675,317.2782898,101.7321854,-1.153263092,-0.337119371,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833805237,0.002375897,298.1223053,295.858437,288.0346615,1.868383579,3.174431306,31.20380531,16.42304645,23.84037113,2.96637608,0.141342202,1.5036789,1.46269718,0.088975425,23.44276747,0.573533725,48.8108822,394.8929418,0.017916125
"C02","2014-01-13",6,"elevated","10:27:27",4644,0,2,1,18.59763985,0.141505134,392.514059,2.312041132,1.704577731,25.11395454,6,1.420000017,1,2.840000033,22.76767159,25.11395454,21.54007339,649.6845093,625.6454468,11.98197365,14.71401691,43.83866119,53.83443451,500.2896729,1799.637695,486.2313232,101.7238464,-3.390995026,-0.329168588,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833816121,0.002312041,298.2639545,295.9176716,287.9420248,1.888943901,3.201344128,31.47093076,16.75691385,23.94081306,2.984342815,0.134789162,1.496766397,1.487576418,0.084821925,39.92803986,0.627374595,48.08249986,616.8050195,0.014497629
"C02","2014-01-13",6,"elevated","10:30:07",4804.5,0,2,1,20.7005064,0.131304848,689.0865404,2.151901957,1.703959352,25.09999466,6,1.420000017,1,2.840000033,22.5568161,25.09999466,21.14378929,1001.323608,973.9834595,12.15097332,14.69386482,45.02967834,54.45324707,500.2845459,1799.31311,603.9035034,101.7243347,-7.481143951,-0.318727762,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833807576,0.002151902,298.2499947,295.7068161,287.8900912,1.946049546,3.198682976,31.44461927,16.75075445,23.82840538,2.964242003,0.12550236,1.494723623,1.469518379,0.07894044,70.09686988,0.707493062,47.88108369,964.1434301,0.010280241
"C02","2014-01-13",6,"elevated","10:32:40",4957,0,2,1,20.96739007,0.120841309,857.0674048,1.982030386,1.699581339,25.03005981,6,1.420000017,1,2.840000033,22.50484657,25.03005981,21.14939117,1200.333374,1172.400757,12.26340866,14.60570335,45.59137344,54.29926682,500.2994995,1799.692993,875.0999756,101.7273254,-9.887393951,-0.310249597,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833832499,0.00198203,298.1800598,295.6548466,287.9508725,2.038311991,3.185380478,31.3129286,16.70722524,23.76745319,2.953392076,0.115909392,1.485799138,1.467592937,0.072870896,87.18717482,0.731036209,47.6193117,1162.433864,0.008589329
"C02","2014-01-13",6,"elevated","10:35:34",5131,0,2,1,21.34338136,0.108770608,1402.184292,1.81920246,1.726105488,25.04176521,6,1.420000017,1,2.840000033,22.49668694,25.04176521,21.15040207,1799.738037,1770.278198,12.21712208,14.36757278,45.43943787,53.43766022,500.2853394,1799.501831,604.1170044,101.7219925,-18.33014297,-0.295005113,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833808899,0.001819202,298.1917652,295.6466869,287.9202865,2.120322138,3.187603619,31.3364253,16.96885252,23.76922607,2.95370717,0.104758412,1.461498131,1.492209039,0.065823032,142.63298,0.792070022,46.62719527,1760.132577,0.005654017
"C03","2014-01-13",6,"ambient","12:55:58",1324,0,3,0,10.46134452,0.114395756,244.9801064,1.726996637,1.557622993,25.29268456,6,1.420000017,1,2.840000033,23.70211411,25.29268456,22.01322174,421.1772461,404.4585571,13.96465778,16.50917816,48.24743652,57.03866959,400.5042419,1800.689941,9.637080193,101.6382217,1.744795799,-0.231677413,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.66750707,0.001726997,298.4426846,296.8521141,288.1103842,2.295946177,3.235586503,31.83434783,15.32516966,24.49739933,3.08563811,0.109966292,1.677963511,1.407674599,0.069113624,24.89934238,0.605698908,52.57737142,399.485735,0.013768451
"C03","2014-01-13",6,"ambient","12:56:01",1327,0,3,0,10.56647006,0.115644609,244.9884069,1.73796827,1.55127692,25.26688957,6,1.420000017,1,2.840000033,23.68841553,25.26688957,22.00992203,421.2384949,404.3570862,13.96229649,16.52277184,48.27916336,57.13283539,400.5316162,1800.56958,9.596763611,101.6383896,1.744795799,-0.231677413,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667552694,0.001737968,298.4168896,296.8384155,288.0911264,2.291738898,3.230624841,31.78547844,15.26270661,24.47765255,3.081993549,0.111119817,1.679347921,1.402645628,0.069842713,24.90022715,0.605871432,52.71888604,399.3342924,0.013949529
"C03","2014-01-13",6,"ambient","12:56:04",1330,0,3,0,10.6180271,0.116285505,245.0066515,1.741377604,1.546103507,25.24419785,6,1.420000017,1,2.840000033,23.67473412,25.24419785,22.00677681,421.2363281,404.2758179,13.96543694,16.53091621,48.32942581,57.20763779,400.53125,1800.592285,9.521821976,101.6375656,1.744795799,-0.231677413,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.667552083,0.001741378,298.3941978,296.8247341,288.0947592,2.291323255,3.226265588,31.74284595,15.21192974,24.45946598,3.078640277,0.111711414,1.680162081,1.398478196,0.070216667,24.90187962,0.606038355,52.823957,399.2285163,0.014049252
