Room,Prov,Pot,W_treatment,Code,Unit,Obs,HHMMSS,FTime,Photo,Cond,Ci,Trmmol,VpdL,CTleaf,Area,BLC_1,StmRat,BLCond,Tair,Tleaf,TBlk,CO2R,CO2S,H2OR,H2OS,RH_R,RH_S,Flow,PARi,PARo,Press,CsMch,HsMch,StableF,BLCslope,BLCoffst,f_parin,f_parout,alphaK,Status,fda,Trans,Tair_K,Twall_K,R(W/m2),Tl-Ta,SVTleaf,h2o_i,h20diff,CTair,SVTair,CndTotal,vp_kPa,VpdA,CndCO2,Ci_Pa,Ci/Ca,RHsfc,C2sfc,AHs/Cs
4,B,54,d,B-54,UWS2,26,13:18:58,6042,16.02241518,0.208144797,255.5639758,4.269047082,2.12231395,34.08442307,6,1.420000017,1,2.840000033,31.01493073,34.08442307,30.00480461,419.1062012,397.8507385,27.2721138,32.22764206,60.83417892,71.88816071,500.2250671,1501.315186,6.502356529,100.7181549,-2.784495831,0.911688387,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833708445,0.004269047,307.2344231,304.1649307,240.2104243,0.165607937,5.368222595,53.29945331,21.07181125,32.5496769,4.925672956,0.193931477,3.245908645,1.679764311,0.122408747,25.7399321,0.642361446,61.51932945,390.2344497,0.025258873
4,B,54,d,B-54,UWS2,27,13:20:50,6154.5,16.47648713,0.20158485,248.241801,4.041177471,2.071044722,33.80849075,6,1.420000017,1,2.840000033,30.28604698,33.80849075,29.02306366,419.6478577,397.9589539,27.2320652,31.92390823,63.32609558,74.23661804,500.2938843,1500.944092,6.848104477,100.713028,-3.002330303,0.911551058,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83382314,0.004041177,306.9584908,303.436047,240.1510493,0.219815098,5.286198185,52.48772966,20.56382143,32.04726887,4.787873588,0.188224561,3.215153462,1.572720125,0.118771916,25.00118344,0.62378745,61.80625486,390.126821,0.026103049
4,B,54,d,B-54,UWS2,28,13:22:22,6246,15.61455734,0.202196395,258.4107325,3.540131697,1.812337994,32.75053787,6,1.420000017,1,2.840000033,30.19383812,32.75053787,29.03691483,419.7016296,399.2762451,27.35814476,31.47094345,63.95352554,73.56777191,500.2025146,1001.16803,17.90077782,100.7082901,-3.215159893,0.919048846,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833670858,0.003540132,305.9005379,303.3438381,160.1868812,-0.317341505,4.981722897,49.46686009,17.99591664,31.472188,4.634271744,0.188757623,3.169384903,1.464886841,0.119111529,26.02410302,0.647197863,64.60583535,391.8538324,0.025744077
4,B,54,d,B-54,UWS2,29,13:23:54,6338,13.32677709,0.201359675,281.2448606,3.074618535,1.582436818,31.80256081,6,1.420000017,1,2.840000033,30.17893791,31.80256081,29.04183769,419.8955994,402.4262695,27.60277939,31.17574883,64.57823181,72.93739319,500.2167053,499.6113892,19.46966743,100.7046509,-3.320720196,0.903505862,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833694509,0.003074619,304.9525608,303.3289379,79.93782048,-0.884143419,4.721979719,46.88939069,15.71364186,30.99074936,4.508999334,0.18802823,3.139542901,1.369456433,0.118646838,28.3226655,0.698873016,67.43551983,396.091358,0.022689163
4,B,54,d,B-54,UWS2,30,13:25:26,6430.5,4.707339404,0.200516459,364.173624,2.686878743,1.39002109,30.97635841,6,1.420000017,1,2.840000033,30.12652016,30.97635841,29.02782249,419.8152466,412.8391418,27.81228828,30.93509865,65.26377106,72.59169769,500.2724304,99.97756958,16.68301964,100.7037201,-3.503795147,0.892475665,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833787384,0.002686879,304.1263584,303.2765202,15.99641078,-1.324800687,4.505300606,44.73817453,13.80307588,30.55143929,4.397273227,0.187292768,3.115279515,1.281993712,0.118178316,36.6736387,0.882119904,70.04841693,410.6014981,0.008030698
4,B,49,d,B-49,UWS2,31,13:33:56,6941.5,12.90385255,0.759826494,357.9811955,9.234760485,1.488213194,32.18216705,6,1.420000017,1,2.840000033,30.28303528,32.18216705,29.0247879,420.3521118,400.4416199,22.42858505,33.13678741,52.1496582,77.04775238,500.2940674,1501.776123,24.92662048,100.6834564,-3.633830547,0.846371233,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833823446,0.00923476,305.3321671,303.4330353,240.2841743,-2.2291853,4.824539485,47.91789691,14.78110949,31.23260117,4.571556499,0.599447571,3.336326292,1.235230208,0.386378123,36.04278409,0.893966006,74.63625056,394.3077464,0.024424962
4,B,49,d,B-49,UWS2,32,13:35:36,7040.5,12.79843794,0.704832367,356.024767,8.833894004,1.511772406,32.09103775,6,1.420000017,1,2.840000033,30.21579742,32.09103775,29.03645515,420.0430908,400.4483948,22.40735245,32.65741348,52.30008698,76.22433472,500.2156677,1499.863159,25.2996273,100.6806946,-3.536082745,0.867176592,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83369278,0.008833894,305.2410378,303.3657974,239.9781001,-2.022063144,4.799743479,47.67292775,15.01551427,31.15341759,4.550992241,0.564687895,3.287971073,1.263021168,0.363314313,35.84482082,0.889065287,73.70976184,394.3646303,0.023921258
4,B,49,d,B-49,UWS2,33,13:37:10,7134.5,11.97670521,0.656644807,358.2635723,7.85608908,1.4255431,31.38302612,6,1.420000017,1,2.840000033,30.19025612,31.38302612,29.04069138,420.0966797,401.9403992,22.51296616,31.63949394,52.6205864,73.95243835,500.1371765,1000.634033,25.5967083,100.674881,-3.318675518,0.870503008,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833561961,0.007856089,304.5330261,303.3402561,160.1014417,-2.357767104,4.610845387,45.79936268,14.15986874,30.78664112,4.456786383,0.533331625,3.185302287,1.271484096,0.342580295,36.0681425,0.891335066,73.87739699,396.2472471,0.02232969
4,B,49,d,B-49,UWS2,34,13:38:43,7227.5,10.52729572,0.608088572,363.1930797,6.948016713,1.344336417,30.72204018,6,1.420000017,1,2.840000033,30.18655586,30.72204018,29.04085541,420.2664185,404.2721558,22.67619896,30.75278854,53.01338577,71.89518738,500.2863464,499.2654724,24.06641388,100.6749191,-3.386119366,0.848124087,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833810577,0.006948017,303.8720402,303.3365559,79.8824738,-2.738420753,4.440370916,44.10602914,13.35324059,30.45429802,4.372896329,0.500848952,3.0960345,1.27686183,0.321172665,36.56443392,0.89838757,74.09425699,399.2679836,0.019536056
4,B,49,d,B-49,UWS2,35,13:40:23,7327.5,4.48326907,0.587256662,389.3745768,6.274962029,1.250834664,30.12407303,6,1.420000017,1,2.840000033,30.17136383,30.12407303,29.03543472,420.2881775,411.813385,22.90128899,30.19862556,53.5832634,70.65719604,500.3579102,100.0987625,23.95255089,100.6692276,-3.338267803,0.842022479,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83392985,0.006274962,303.274073,303.3213638,16.01580164,-3.060201649,4.290906974,42.62381938,12.42519381,30.14771843,4.296732876,0.486630879,3.04007231,1.256660566,0.311824987,39.19803789,0.945512193,74.93135921,409.6822536,0.008199951
6,B,82,w,B-82,ROS1,1,14:28:42,1532,9.628287952,0.319828541,335.0377604,8.409770323,2.779355316,40.20417404,6,1.420000017,1,2.840000033,41.659935,40.20417404,41.94953918,420.5523376,404.9160156,37.02050781,46.63914871,46.22797012,58.2388916,500.1254883,1499.570068,299.3580933,101.1070557,3.639355898,0.151459783,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83354248,0.00840977,313.354174,314.809935,239.9312056,-1.292838605,7.494902321,74.12838077,27.48923206,40.93205452,7.790867139,0.287456438,4.715547005,3.075320134,0.182312918,33.87468149,0.827425312,64.52826717,400.3391887,0.015519259
6,B,82,w,B-82,ROS1,2,14:30:23,1633,9.360920811,0.290543368,330.8243137,7.981193174,2.876180739,40.36190796,6,1.420000017,1,2.840000033,41.67048645,40.36190796,41.94739914,419.5651245,404.4639282,37.1776123,46.30812454,46.39769363,57.79258347,500.186554,1499.261841,297.9609375,101.1057434,3.668530703,0.146161169,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833644257,0.007981193,313.511908,314.8204865,239.8818892,-1.096636089,7.558198097,74.7553783,28.44725376,41.0161972,7.825724658,0.263578257,4.682017358,3.143707301,0.166963932,33.44823817,0.817932801,63.25363263,400.0141948,0.014802281
6,B,82,w,B-82,ROS1,3,14:31:53,1722.5,8.912876123,0.256218785,328.0677379,7.057021179,2.854985854,40.10046387,6,1.420000017,1,2.840000033,41.66912079,40.10046387,41.95046997,419.5645142,405.4359741,37.40025711,45.48332977,46.67815018,56.76639557,500.0111694,1000.483276,287.0447388,101.1040802,3.534650087,0.159848303,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833351949,0.007057021,313.2504639,314.8191208,160.0773206,-1.509885917,7.453536075,73.72141718,28.23808741,40.88479233,7.77134704,0.235016128,4.598550221,3.172796819,0.148653405,33.16898689,0.80917274,62.63914746,401.1992197,0.013915654
6,B,82,w,B-82,ROS1,4,14:33:23,1813,7.262729054,0.226525262,335.5837732,6.176737604,2.801756125,39.81764221,6,1.420000017,1,2.840000033,41.66369247,39.81764221,41.95351028,419.4396057,407.7070007,37.82846451,44.90491867,47.22513962,56.05940247,500.1972656,500.7395935,298.9550476,101.1019897,3.412152529,0.163659185,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833662109,0.006176738,312.9676422,314.8136925,80.11833317,-1.945216407,7.341732752,72.61709458,27.71217591,40.74066734,7.712082318,0.209791765,4.539976627,3.172105691,0.13252714,33.92818719,0.823100345,62.45054471,404.2546472,0.011219695
6,B,82,w,B-82,ROS1,5,14:34:53,1902.5,1.512419184,0.206367258,384.0583511,5.567746911,2.754821236,39.68021774,6,1.420000017,1,2.840000033,41.6958847,39.68021774,41.9491806,419.4164429,414.829895,38.45594406,44.83772659,47.92622375,55.87960434,499.9952698,99.3381424,330.646637,101.1004105,3.465955019,0.161618322,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83332545,0.005567747,312.8302177,314.8458847,15.89410243,-2.353134586,7.287933798,72.08609505,27.24836846,40.68805122,7.690544162,0.192387511,4.533112563,3.157431599,0.121424618,38.82845694,0.925821296,62.57281269,414.1109634,0.002285289
6,B,90,d,B-90,ROS1,6,14:39:36,2186.5,15.53146525,0.670324258,342.8575447,11.62620731,2.028496941,40.18834686,6,1.420000017,1,2.840000033,41.78046799,40.18834686,41.94743729,424.020813,399.8092957,40.81297684,54.00865936,50.63516998,67.00656891,500.085907,1498.799316,427.905426,101.0963745,3.811322451,0.08383283,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833476512,0.011626207,313.3383469,314.930468,239.8078853,-2.917743501,7.488576594,74.07364142,20.06498206,40.98440742,7.812539362,0.542320526,5.460079654,2.352459709,0.348517196,34.66165474,0.857552709,76.58525504,392.4263809,0.030310939
6,B,90,d,B-90,ROS1,7,14:42:38,2367.5,15.31463934,0.568073787,337.5136445,10.79339242,2.157052535,40.39646912,6,1.420000017,1,2.840000033,41.75913239,40.39646912,41.94837952,424.7608032,401.1868896,41.3035965,53.56200409,51.30300903,66.5291214,499.9969177,1499.062988,407.5834045,101.099205,3.881238222,0.091721624,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833328196,0.010793392,313.5464691,314.9091324,239.8500728,-2.525984349,7.572128568,74.89800307,21.33599898,41.07780075,7.85133055,0.473384574,5.415076033,2.436254518,0.303128601,34.12236114,0.841287822,74.63218984,393.9070436,0.029016112
6,B,90,d,B-90,ROS1,8,14:44:08,2457.5,14.04938043,0.469580701,335.2611598,9.41520728,2.212936319,40.20656586,6,1.420000017,1,2.840000033,41.73887253,40.20656586,41.94935989,424.8530884,403.4352417,41.54677582,52.25487518,51.66021729,64.97491455,499.9888306,1000.078247,419.4450073,101.0991287,3.695416689,0.107819647,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833314718,0.009415207,313.3565659,314.8888725,160.012516,-2.721618864,7.495858672,74.14365254,21.88877736,40.97271919,7.807696331,0.402954124,5.282922353,2.524773978,0.257089935,33.89461115,0.831016047,72.95757282,396.7568391,0.025834682
6,B,90,d,B-90,ROS1,9,14:45:38,2548,10.60020083,0.377233665,343.7701039,7.976866064,2.271383017,39.99200058,6,1.420000017,1,2.840000033,41.7102356,39.99200058,41.94945145,424.6300049,408.0072021,41.75000763,50.83402252,51.98969269,63.30167007,500.0896606,499.6969299,426.0817566,101.0957336,3.572125673,0.126729101,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833482768,0.007976866,313.1420006,314.8602356,79.951507,-2.88686465,7.410485818,73.30166715,22.46764463,40.85111809,7.757464862,0.333001492,5.139102801,2.618362061,0.211694093,34.75369086,0.842558911,71.15251176,402.9683744,0.018716876
6,B,90,d,B-90,ROS1,10,14:47:08,2637.5,2.205634006,0.307802989,390.1336774,6.843601192,2.338746448,39.88191223,6,1.420000017,1,2.840000033,41.70420456,39.88191223,41.9473114,424.4572754,418.3783875,41.9359169,49.73501205,52.24059296,61.95612335,500.3068542,99.93592072,420.8919983,101.1011047,3.427930117,0.13342008,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833844757,0.006843601,313.0319122,314.8542046,15.98974696,-3.033609452,7.36701111,72.86776074,23.13274868,40.7930584,7.73358025,0.277704956,5.028264663,2.705315588,0.176040082,39.44294578,0.932490035,69.48759525,417.3299347,0.003672495
6,B,76,w,B-76,ROS1,11,14:54:20,3070,11.69218833,0.180818291,278.767574,4.779455,2.665325979,40.53173447,6,1.420000017,1,2.840000033,39.51726151,40.53173447,39.01213455,419.4129028,403.0721741,43.62508011,49.07839203,61.04491425,68.67577362,500.0506592,1500.64209,351.1662292,101.0941391,3.756299257,0.260983557,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833417765,0.004779455,313.6817345,312.6672615,240.102729,0.184279637,7.62686377,75.44318432,26.36479229,40.02449799,7.42336172,0.169994981,4.961537791,2.461823929,0.107168999,28.1817679,0.691607092,64.96388003,397.5142677,0.019107991
6,B,76,w,B-76,ROS1,12,14:55:53,3162.5,11.81267745,0.17850324,277.5468744,4.573620049,2.582913598,40.30856323,6,1.420000017,1,2.840000033,39.42566299,40.30856323,39.01556015,420.2377014,403.8458862,43.78367233,49.00312042,61.56724167,68.90666199,499.9952087,1501.074829,334.762085,101.0920639,3.753186464,0.258679479,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833325348,0.00457362,313.4585632,312.575663,240.1719673,0.310768146,7.536740179,74.55323285,25.55011242,39.86711311,7.36118372,0.167947212,4.953826581,2.407357139,0.105866966,28.05778637,0.687259383,65.63253506,398.2307051,0.019468513
6,B,76,w,B-76,ROS1,13,14:57:23,3253,11.28251013,0.170094971,279.4804215,4.038404733,2.390667783,39.68378067,6,1.420000017,1,2.840000033,39.34777451,39.68378067,39.01821136,420.2156372,404.7138672,43.84313202,48.45484161,61.91229248,68.42462921,499.9522705,999.7202759,317.9393616,101.0973587,3.693646669,0.256299108,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833253784,0.004038405,312.8337807,312.4977745,159.9552406,-0.261823222,7.289324286,72.10202501,23.6471834,39.51577759,7.224008166,0.160483215,4.898656504,2.325351662,0.10112344,28.25473243,0.690562998,67.07157902,399.3507022,0.018949153
6,B,76,w,B-76,ROS1,14,14:58:52,3341.5,9.370619498,0.161403205,296.8379096,3.563518632,2.219932163,39.10426712,6,1.420000017,1,2.840000033,39.28757477,39.10426712,39.01997375,420.2783813,407.2918091,43.86513901,47.93642426,62.1436615,67.91143799,499.9938965,499.5179443,306.403717,101.0970001,3.603436708,0.256707281,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833323161,0.003563519,312.2542671,312.4375748,79.92286931,-0.868927038,7.066160851,69.89486179,21.95843754,39.19592094,7.101056108,0.1527236,4.846228689,2.25482742,0.096195872,30.00942218,0.728808935,68.41203648,402.8374654,0.015913693
6,B,76,w,B-76,ROS1,15,15:00:21,3430.5,2.305435065,0.154240523,376.7794554,3.270297723,2.128233124,38.81375885,6,1.420000017,1,2.840000033,39.28980637,38.81375885,39.01690292,420.277832,415.8771362,44.01994324,47.75868225,62.35606766,67.65214539,499.7587585,100.4311981,300.1129761,101.0979233,3.430798769,0.246140569,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832931264,0.003270298,311.9637589,312.4398064,16.06899134,-1.416372966,6.956536718,68.80988741,21.05120516,39.05178261,7.046245518,0.146295223,4.828303594,2.217941924,0.09211663,38.09162047,0.905987424,69.18671824,414.7812428,0.003845533
6,B,84,d,B-84,ROS1,16,15:11:10,4080.5,11.80388844,0.250325625,308.3088365,5.743677318,2.363387206,40.49778748,6,1.420000017,1,2.840000033,39.59754944,40.49778748,39.01449203,420.4474487,403.5015869,45.39603806,51.93056107,63.24826431,72.3525238,499.9971619,1500.029175,319.5252991,101.0909119,4.505841255,0.389035314,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833328603,0.005743677,313.6477875,312.7475494,240.0046626,-0.292170976,7.613094977,75.3093907,23.37882963,40.04766846,7.432554004,0.230048501,5.249707772,2.182846233,0.145474241,31.16722142,0.764083331,69.53258633,397.8905837,0.020627653
6,B,84,d,B-84,ROS1,17,15:12:45,4174.5,11.57871807,0.23887097,306.2665381,5.618424802,2.413834305,40.55001068,6,1.420000017,1,2.840000033,39.60824966,40.55001068,39.01960754,420.3467102,403.7302246,45.24716187,51.64111328,63.00476456,71.90807343,499.9990845,1500.228394,316.5622864,101.0909882,4.37977314,0.385251135,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833331807,0.005618425,313.7000107,312.7582497,240.0365376,-0.23418129,7.634285476,75.51895194,23.87783866,40.07913017,7.445051418,0.220338417,5.220451171,2.224600246,0.139264687,30.96078698,0.758592048,68.85450445,398.2262566,0.020019948
6,B,84,d,B-84,ROS1,18,15:14:18,4268,10.3123373,0.222087504,311.5922905,5.184898781,2.384736717,40.31840134,6,1.420000017,1,2.840000033,39.63373947,40.31840134,39.01599884,420.0327148,405.1435547,45.10340118,51.00539398,62.7161026,70.92280579,500.2148743,999.3619995,317.9992981,101.0865021,4.202801704,0.372189611,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833691457,0.005184899,313.4684013,312.7837395,159.8979163,-0.902074485,7.540693582,74.59644391,23.59104992,39.9760704,7.404181145,0.205979911,5.155956865,2.248224281,0.130093792,31.49777472,0.769091071,68.70333695,400.2415634,0.017701609
6,B,84,d,B-84,ROS1,19,15:15:59,4369,7.902501667,0.20287116,327.7526546,4.644155777,2.327363511,39.87590408,6,1.420000017,1,2.840000033,39.58177948,39.87590408,39.01189804,419.95224,408.1923218,44.53383255,49.83004761,62.09841156,69.48349762,499.9121704,499.9571228,319.7745056,101.0892334,4.124310493,0.360371679,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833186951,0.004644156,313.0259041,312.7317795,79.99313786,-1.492905657,7.364644824,72.85291001,23.0228624,39.72884178,7.306929944,0.189345543,5.037281313,2.269648631,0.119486114,33.1322646,0.802936844,68.57758475,404.435851,0.013399764
6,B,84,d,B-84,ROS1,20,15:18:02,4491.5,1.163757687,0.177090683,390.0070535,4.086384577,2.33187902,39.27907562,6,1.420000017,1,2.840000033,39.4551506,39.27907562,39.01340103,420.2116089,416.7712708,42.82037735,47.49132538,60.11714935,66.67487335,499.9820251,100.9727325,306.6384583,101.091423,3.826855659,0.332745641,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833303375,0.004086385,312.4290756,312.6051506,16.15563685,-1.877843243,7.132844684,70.55835668,23.0670313,39.36711311,7.166634275,0.166696196,4.800965664,2.365668611,0.105071668,39.42636804,0.935782001,67.2964374,416.2180761,0.001881628
6,B,84,w,B-84,ROS1,21,15:26:48,5018.5,11.98141483,1.010604109,362.9833954,14.72795692,1.873423692,39.48433685,6,1.420000017,1,2.840000033,41.06190109,39.48433685,40.97081375,420.7601318,399.3278503,36.0720787,52.80997849,46.48261642,68.05113983,500.0689697,1499.717285,232.9742126,101.0872879,4.502514839,0.196770757,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833448283,0.014727957,312.6343369,314.2119011,239.9547603,-4.510648548,7.211841192,71.34271125,18.53273276,40.27311897,7.522511935,0.745367635,5.338417499,2.184094436,0.484119474,36.69300699,0.908985925,79.57265914,393.6324596,0.024220387
6,B,84,w,B-84,ROS1,22,15:28:26,5115.5,11.97396765,0.962139607,360.7552538,14.82708355,1.955291015,39.6843605,6,1.420000017,1,2.840000033,41.12771988,39.6843605,40.96894836,419.9717102,398.5196838,35.92237854,52.77015686,46.12734222,67.76129913,500.1723938,1499.67395,227.3394165,101.0847778,4.455151558,0.187562078,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833620656,0.014827084,312.8343605,314.2777199,239.9478267,-4.58050818,7.289550597,72.11323756,19.3430807,40.40604019,7.575990286,0.718668112,5.334259582,2.241730704,0.466123389,36.46686468,0.905238231,78.63009224,392.8278331,0.023967604
6,B,84,w,B-84,ROS1,23,15:30:01,5211,11.03003973,0.870441306,361.9935444,13.91672369,1.981139887,39.5339241,6,1.420000017,1,2.840000033,41.1648674,39.5339241,40.96933746,419.8045044,399.89151,36.10396957,51.93569946,46.26926422,66.55851746,500.0318604,999.0487061,217.0062408,101.0845871,4.354413033,0.201802343,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833386434,0.013916724,312.6839241,314.3148674,159.8477894,-5.016432557,7.231038623,71.53453193,19.59883246,40.34939575,7.553160315,0.666242398,5.249898736,2.303261579,0.430933729,36.59196797,0.905229382,77.6497815,394.6483574,0.021702363
6,B,84,w,B-84,ROS1,24,15:31:31,5300.5,8.349085883,0.782489327,369.8346125,12.84370399,1.987392521,39.32259369,6,1.420000017,1,2.840000033,41.17255783,39.32259369,40.96795273,419.7165833,403.4841919,36.44846344,51.06913376,46.69023132,65.41921234,500.1598511,500.1187744,205.7526093,101.0813599,4.302960396,0.206231207,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833599752,0.012843704,312.4725937,314.3225578,80.01900212,-5.361917354,7.149530009,70.7304494,19.66131564,40.24757576,7.512272666,0.613464801,5.162137487,2.350135179,0.395702562,37.38338555,0.916602484,76.7937243,399.5154363,0.016048376
6,B,84,w,B-84,ROS1,25,15:33:01,5391,1.455021792,0.703284391,395.0093745,11.80638499,1.99039251,39.06949997,6,1.420000017,1,2.840000033,41.13792419,39.06949997,40.96220779,419.7462463,412.1603394,36.62138367,50.08046722,47.00133133,64.2752533,499.9649048,99.3154068,203.8321228,101.0887222,4.199688911,0.206921667,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833274841,0.011806385,312.2195,314.2879242,15.89046473,-5.544185628,7.05296295,69.7700277,19.68956047,40.10371208,7.454828663,0.563693865,5.06257044,2.392258222,0.362655981,39.93099293,0.958387639,75.93881196,411.4686917,0.002685323
6,B,78,d,B-78,UWS3,1,14:57:46,1252,17.63717131,0.198927826,246.3708518,5.294225767,2.622453597,41.35758972,2.700000048,2.144565307,1,4.289130613,39.56349945,41.35758972,38.99362183,419.0260925,408.3556213,50.32035828,53.02232742,70.05384827,73.81541443,500.9859924,1498.710693,0.345703185,100.8271179,15.63356018,0.793798983,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.855503643,0.005294226,314.5075897,312.7134995,239.7937056,-0.141768163,7.968542057,79.03173493,26.0094075,40.46054459,7.598014162,0.190110588,5.346088459,2.251925702,0.119581034,24.84086292,0.603324257,66.32517057,402.8043375,0.029041107
6,B,78,d,B-78,UWS3,2,14:59:24,1349,16.894615,0.20439,257.3638191,5.079739169,2.45110952,41.23749542,2.700000048,2.144565307,1,4.289130613,39.510849,41.23749542,38.98978424,419.0296631,408.7995605,51.62856293,54.21926117,72.08037567,75.69733429,500.701416,1499.062866,0.405511826,100.8301697,16.26060486,0.916899264,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,1.854449656,0.005079739,314.3874954,312.660849,239.8500532,-0.057410126,7.918046824,78.52854804,24.30928687,40.37417221,7.563138871,0.19509322,5.466937304,2.096201567,0.122735775,25.95003755,0.629559921,68.35142193,403.4819957,0.028620136
6,B,78,d,B-78,UWS3,3,15:00:53,1438,16.48436015,0.192944081,255.0084029,4.166201379,2.126428805,40.58828735,2.700000048,2.144565307,1,4.289130613,39.45635605,40.58828735,38.99541092,418.6903381,408.881134,52.65786743,54.78172302,73.72948456,76.70322418,500.6234131,1000.660889,0.058613025,100.8259735,16.47108459,0.938025057,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,1.854160756,0.004166201,313.7382874,312.606356,160.1057386,-0.312499911,7.649849359,75.87181252,21.0900895,40.0223217,7.422498842,0.184638235,5.523420554,1.899078287,0.116117448,25.71147047,0.623673683,71.5404296,403.6926965,0.02921277
6,B,78,d,B-78,UWS3,4,15:02:30,1535,15.17024991,0.174005518,256.0874689,3.19121012,1.800718997,39.88471985,2.700000048,2.144565307,1,4.289130613,39.39171982,39.88471985,39.00013733,419.4318542,410.5455933,53.59184647,55.21754074,75.29831696,77.58247375,500.7398071,500.4281311,0.212920547,100.826622,16.60069275,0.948526919,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.854591846,0.00319121,313.0347198,312.5417198,80.06849919,-0.544071939,7.368117106,73.07709967,17.85955893,39.63821983,7.271560783,0.167221517,5.567398109,1.704162674,0.105102487,25.82043442,0.623773518,74.90362031,405.7707708,0.028003659
6,B,78,d,B-78,UWS3,5,15:03:59,1624.5,5.358747301,0.13685818,340.8679031,2.201050374,1.567332649,39.37459183,2.700000048,2.144565307,1,4.289130613,39.35264587,39.37459183,38.99360275,418.6048889,415.2220764,54.44126892,55.56232834,76.65255737,78.23100281,500.6548462,101.1634979,0.261964113,100.8269196,16.6971283,0.946161807,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.854277175,0.00220105,312.5245918,312.5026459,16.18615931,-0.657853063,7.169511059,71.10711197,15.54478363,39.36361885,7.165290505,0.132626321,5.60217841,1.563112095,0.083261545,34.36866065,0.820929142,77.38241761,413.5354155,0.010027504
6,B,80,d,B-80,UWS3,12,15:34:14,3439.5,22.9404986,0.400242592,290.7092981,9.624636605,2.473797239,41.3351593,2.700000048,2.144565307,1,4.289130613,38.28849792,41.3351593,37.03046799,418.6766968,404.1792603,49.49180984,54.40935898,73.78701782,81.11855316,499.6921997,1501.282471,0.267938614,100.815239,18.59791565,1.124094486,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.850711818,0.009624637,314.4851593,311.4384979,240.2051899,-1.815734846,7.959089766,78.94728861,24.53792963,39.81182861,7.339449889,0.366081495,5.485292527,1.854157362,0.23164301,29.30792736,0.719258326,69.54042641,396.958759,0.040187854
6,B,80,d,B-80,UWS3,13,15:35:54,3539,23.61906876,0.410432481,292.1627229,9.680795947,2.435336495,40.96202469,2.700000048,2.144565307,1,4.289130613,38.15171051,40.96202469,37.03272629,420.9219971,406.0358887,48.29128647,53.2436409,72.53416443,79.97267151,499.6907959,1499.918091,0.127986297,100.8182526,18.35874939,1.095102787,1,-0.219565243,2.737391472,1,0,0.159999996,111115,1.850706619,0.009680796,314.1120247,311.3017105,239.9868892,-1.812244764,7.803267331,77.39935113,24.15571023,39.5568676,7.239936053,0.374587697,5.367930836,1.872005218,0.237093855,29.45533519,0.719549013,69.52582034,398.601808,0.041197383
